report_id,report_text,site,location,activity,barrier_failure,report_type,sif_potential,predicted_sif,predicted_sif_proba,final_lsr_tag,hazard_categories
OIL_04737,"During routine work, fatigue was observed in the area. The condition was addressed as part of normal housekeeping and safety monitoring.",Rajasthan Field,Plant Road,vehicle driving,fatigue,UC Observation,0,0,0.0008463781653617946,Driving,['vehicle_driving']
OIL_04738,Personnel were observed performing pressure testing despite unsafe positioning. Work was stopped and the unsafe condition was corrected.,Duliajan Field,Processing Plant,pressure testing,unsafe positioning,UA Observation,1,1,0.9685369362532276,Line of Fire,"['line_of_fire', 'pressure_process']"
OIL_04739,A routine inspection identified poor vehicle condition during field transportation. The issue was corrected without significant safety exposure.,Tripura Field,Remote Site,field transportation,poor vehicle condition,Near Miss,0,0,0.0005145388131527264,Driving,['vehicle_driving']
OIL_04740,"During rigging operation, a worker was exposed to a potentially serious hazard because of poor rigging. The condition was identified before an injury occurred.",Odisha Field,Workshop,rigging operation,poor rigging,Near Miss,1,1,0.999962570269692,Safe Mechanical Lifting,['mechanical_lifting']
OIL_04741,"During routine work, minor procedural deviation was observed in the area. The condition was addressed as part of normal housekeeping and safety monitoring.",Rajasthan Field,Office,general maintenance,minor procedural deviation,UA Observation,0,0,0.0005077140547569493,Driving,[]
OIL_04742,A routine inspection identified poor communication during lifting operation. The issue was corrected without significant safety exposure.,Gujarat Field,Construction Area,lifting operation,poor communication,UA Observation,0,0,0.0004246193207565657,Line of Fire,['mechanical_lifting']
OIL_04743,A low-severity observation was recorded during pipeline maintenance involving missing isolation verification. No high-consequence hazard was identified.,Rajasthan Field,Pump Station,pipeline maintenance,missing isolation verification,UC Observation,0,0,2.214132715916972e-06,Energy Isolation,['energy_isolation']
OIL_04744,"During fabrication, a minor issue involving poor spark containment was observed. No significant exposure to serious injury or fatality potential was identified.",Tripura Field,Production Facility,fabrication,poor spark containment,UA Observation,0,0,0.019499174264148766,Hot Work,['hot_work_fire']
OIL_04745,Personnel were observed during vehicle movement; poor communication was noted and corrected as a routine safety improvement.,Assam Field,Well Pad,vehicle movement,poor communication,Near Miss,0,0,0.02829326947404431,Line of Fire,[]
OIL_04746,Personnel were observed during electrical repair; exposed live conductor was noted and corrected as a routine safety improvement.,West Bengal Field,Substation,electrical repair,exposed live conductor,UC Observation,0,0,0.038100998181599254,Energy Isolation,['electrical']
OIL_04747,Personnel were observed during hot work maintenance; insufficient fire watch was noted and corrected as a routine safety improvement.,West Bengal Field,Fabrication Yard,hot work maintenance,insufficient fire watch,UA Observation,0,0,0.035550859356892846,Hot Work,['hot_work_fire']
OIL_04748,"During routine work, improper ladder use was observed in the area. The condition was addressed as part of normal housekeeping and safety monitoring.",Naharkatiya Field,Construction Site,roof maintenance,improper ladder use,UC Observation,0,0,0.0007994375993015061,Working at Height,['gravity_height']
OIL_04749,"During routine work, damaged sling was observed in the area. The condition was addressed as part of normal housekeeping and safety monitoring.",Bihar Field,Warehouse,load transfer,damaged sling,UA Observation,0,0,0.0008168242913776626,Safe Mechanical Lifting,['mechanical_lifting']
OIL_04750,"During routine work, fatigue was observed in the area. The condition was addressed as part of normal housekeeping and safety monitoring.",Bihar Field,Remote Site,field transportation,fatigue,Near Miss,0,0,0.0008463781653617946,Driving,['vehicle_driving']
OIL_04751,"A grinding activity was observed with missing hot-work permit. Personnel were potentially exposed to a high-consequence event, but no injury occurred.",Assam Field,Workshop,grinding,missing hot-work permit,Near Miss,1,1,0.9999588491699791,Hot Work,['hot_work_fire']
OIL_04752,Personnel were observed during equipment servicing; incomplete isolation was noted and corrected as a routine safety improvement.,Digboi Field,Processing Plant,equipment servicing,incomplete isolation,UA Observation,0,0,0.03032221187708125,Energy Isolation,['energy_isolation']
OIL_04753,"During switchgear inspection, a minor issue involving incorrect PPE was observed. No significant exposure to serious injury or fatality potential was identified.",Digboi Field,Production Facility,switchgear inspection,incorrect PPE,UC Observation,0,0,0.01579030215339306,Energy Isolation,[]
OIL_04754,Personnel were observed during fabrication; flammable material not removed was noted and corrected as a routine safety improvement.,Naharkatiya Field,Fabrication Yard,fabrication,flammable material not removed,UA Observation,0,0,0.03092509638845825,Hot Work,['hot_work_fire']
OIL_04755,"During routine operations, improper ladder use was identified while carrying out platform inspection. Immediate intervention was required to prevent a serious incident.",Naharkatiya Field,Tank Farm,platform inspection,improper ladder use,Near Miss,1,1,0.9935316498326665,Working at Height,['gravity_height']
OIL_04756,A near miss occurred during field transportation when fatigue was observed at the worksite. The hazard had potential for serious injury or fatality.,Assam Field,Production Field,field transportation,fatigue,UC Observation,1,1,0.9930571365012208,Driving,['vehicle_driving']
OIL_04757,Personnel were observed during elevated maintenance; missing anchor point was noted and corrected as a routine safety improvement.,Gujarat Field,Maintenance Area,elevated maintenance,missing anchor point,UC Observation,0,0,0.033270332149303895,Working at Height,['gravity_height']
OIL_04758,A routine inspection identified no gas testing during pit cleaning. The issue was corrected without significant safety exposure.,Rajasthan Field,Water Treatment Area,pit cleaning,no gas testing,UA Observation,0,0,0.00044983909546350364,Confined Space,"['confined_space', 'hot_work_fire']"
OIL_04759,"During heavy vehicle operation, a minor issue involving driver distraction was observed. No significant exposure to serious injury or fatality potential was identified.",Odisha Field,Plant Road,heavy vehicle operation,driver distraction,UC Observation,0,0,0.022528197073691813,Driving,['vehicle_driving']
OIL_04760,Personnel were observed during electrical repair; missing electrical isolation was noted and corrected as a routine safety improvement.,Assam Field,Substation,electrical repair,missing electrical isolation,Near Miss,0,0,0.03600662402233837,Energy Isolation,"['energy_isolation', 'electrical']"
OIL_04761,"During electrical testing, a minor issue involving inadequate grounding was observed. No significant exposure to serious injury or fatality potential was identified.",Bihar Field,Workshop,electrical testing,inadequate grounding,UA Observation,0,0,0.015932574746944435,Energy Isolation,['electrical']
OIL_04762,A routine inspection identified incorrect storage during office activity. The issue was corrected without significant safety exposure.,Duliajan Field,Warehouse,office activity,incorrect storage,UC Observation,0,0,0.0003473663554965015,Energy Isolation,[]
OIL_04763,"During switchgear inspection, a minor issue involving inadequate grounding was observed. No significant exposure to serious injury or fatality potential was identified.",Digboi Field,Workshop,switchgear inspection,inadequate grounding,Near Miss,0,0,0.015756764561503198,Energy Isolation,['electrical']
OIL_04764,Personnel were observed during office activity; minor procedural deviation was noted and corrected as a routine safety improvement.,Bihar Field,Canteen,office activity,minor procedural deviation,UA Observation,0,0,0.024078375126784474,Energy Isolation,[]
OIL_04765,A routine inspection identified seat belt not used during field transportation. The issue was corrected without significant safety exposure.,Bihar Field,Remote Site,field transportation,seat belt not used,UA Observation,0,0,0.00046100720120634,Driving,['vehicle_driving']
OIL_04766,Personnel were observed performing ladder work despite inadequate scaffold inspection. Work was stopped and the unsafe condition was corrected.,West Bengal Field,Tank Farm,ladder work,inadequate scaffold inspection,UA Observation,1,1,0.9679106203038195,Working at Height,['gravity_height']
